constituency,ac_number,candidate,party,votes,turnout,reserved,region,vote_share_%
Katpadi,40,S. BALAJI,Tamil Nadu Ilangyar Katchi,140,,GEN,North,0.06879708300368065
Katpadi,40,DHANASEKAR,IND,122,,GEN,North,0.05995174376035027
Katpadi,40,GANESAN .P,Indhu Dravida Makkal Katchi,79,,GEN,North,0.038821211123505506
Katpadi,40,SARAVANAN .D,IND,54,,GEN,North,0.026536017729991104
Katpadi,40,S. RAMAN,IND,45,,GEN,North,0.02211334810832592
Ranipet,41,THAHIRA,TVK,91149,,GEN,North,41.23680091206037
Ranipet,41,R. GANDHI,DMK,85362,,GEN,North,38.61869904722265
Ranipet,41,V.M. KARTHIKEYAN,BJP,32060,,GEN,North,14.504293379418923
Ranipet,41,THAARIKHA SALMAN,NTK,7236,,GEN,North,3.273645255566916
Ranipet,41,NOTA,NOTA,1209,,GEN,North,0.5469647752875072
Ranipet,41,A. NARESHKUMAR,IND,754,,GEN,North,0.3411178168459722
Ranipet,41,J.JENIFERJANET,Bahujan Samaj Party,620,,GEN,North,0.28049475655769596
Ranipet,41,K. SAKTHIVEL NATHAN,IND,533,,GEN,North,0.24113500846008376
Ranipet,41,J. HASSAIN,IND,517,,GEN,North,0.2338964340973045
Ranipet,41,N.VISWANATHAN,Tamizhaga Vaazhvurimai Katchi,370,,GEN,North,0.16739203213927017
Ranipet,41,V. DHARMENDIRAN,IND,356,,GEN,North,0.16105827957183833
Ranipet,41,S.MUNISAMY,Anti Corruption Dynamic Party,229,,GEN,North,0.10360209556727802
Ranipet,41,S.JAYAPRAKASH,IND,228,,GEN,North,0.10314968466960432
Ranipet,41,V. SURESH,IND,166,,GEN,North,0.07510020901383473
Ranipet,41,J. MOHAN,IND,155,,GEN,North,0.07012368913942399
Ranipet,41,N. SUGUMAR,IND,94,,GEN,North,0.0425266243813281
Arcot,42,S.M.SUKUMAR,AIADMK,105608,,GEN,North,46.77349348498135
Arcot,42,G.VIJAY MOHAN,TVK,62888,,GEN,North,27.852922678996926
Arcot,42,J.L.ESWARAPPAN,DMK,48840,,GEN,North,21.631102016954106
Arcot,42,ARCHANA NARASIMMAN,NTK,5518,,GEN,North,2.443907062439655
Arcot,42,NOTA,NOTA,656,,GEN,North,0.2905406003915212
Arcot,42,M.VASANTHAKUMAR,Bahujan Samaj Party,468,,GEN,North,0.20727591613297547
Arcot,42,K.MANIKANDAN,IND,397,,GEN,North,0.17583021090767365
Arcot,42,A.VIJAY,IND,369,,GEN,North,0.16342908772023065
Arcot,42,S.P.SHANMUGAM,Aanaithinthiya Jananayaka Pathukappu Kazhagam,252,,GEN,North,0.11161010868698679
Arcot,42,V.GANDHI,Vanchit Bahujan Aaghadi,197,,GEN,North,0.08725075956879523
Arcot,42,V.SEETHARAMAN,Anti Corruption Dynamic Party,168,,GEN,North,0.07440673912465785
Arcot,42,P.VENKATESAN,Tamizhaga Vaazhvurimai Katchi,151,,GEN,North,0.0668774857608532
Arcot,42,V.SHANTHI,IND,113,,GEN,North,0.0500473900064663
Arcot,42,ESWARAPPAN.M,IND,103,,GEN,North,0.04561841743952238
Arcot,42,R.INDHUMATHI,IND,58,,GEN,North,0.02568804088827474
Vellore,43,M.M.VINOTH KANNAN,TVK,73032,,GEN,North,38.33157505235478
Vellore,43,P.KARTHIKEYAN,DMK,66255,,GEN,North,34.774598875749895
Vellore,43,S R K APPU,AIADMK,45458,,GEN,North,23.859085588919154
Vellore,43,A.SONIYA,NTK,3793,,GEN,North,1.9907939557123138
Vellore,43,NOTA,NOTA,757,,GEN,North,0.39731901515270807
Vellore,43,K.VIMALA,Naam Indiar Party,195,,GEN,North,0.10234769875135809
Vellore,43,U.VIJAYA KUMAR,IND,191,,GEN,North,0.10024825877697126
Vellore,43,S.M.IRSHAD,Tamizhaga Vaazhvurimai Katchi,135,,GEN,North,0.07085609913555559
Vellore,43,M.VINOTHKUMAR,Anna MGR Dravida Makkal Kalgam,131,,GEN,North,0.06875665916116876
Vellore,43,S.MADHAN KUMAR,IND,123,,GEN,North,0.06455777921239508
Vellore,43,S.GIRIDHARA PRASAD,Party for the Rights of Other backward Classes,103,,GEN,North,0.054060579340460935
Vellore,43,S.APPU,IND,103,,GEN,North,0.054060579340460935
Vellore,43,K.M.VINAAYAGAM,Viro Ke Vir Indian Party,88,,GEN,North,0.04618767943651031
Vellore,43,M.LOGANATHAN,IND,59,,GEN,North,0.03096673962220578
Vellore,43,K.MUNIYAPPAN,ALL PENSIONER'S PARTY,55,,GEN,North,0.028867299647818943
Vellore,43,S.RAJKAMAL,IND,49,,GEN,North,0.025718139686238695
Anaikattu,44,D.VELAZHAGAN,AIADMK,76302,,GEN,North,35.27307020220231
Anaikattu,44,A.P.NANDAKUMAR,DMK,69221,,GEN,North,31.99964866539077
Anaikattu,44,R.VELMURUGAN,TVK,63287,,GEN,North,29.256465019092264
Anaikattu,44,M.RAVIKUMAR,NTK,4746,,GEN,North,2.193992178182121
Anaikattu,44,NOTA,NOTA,1103,,GEN,North,0.5098974657679898
Anaikattu,44,R.SARAVANAN,Namadhu Makkal Katchi,351,,GEN,North,0.1622611155798408
Anaikattu,44,K.MANOHARAN,IND,319,,GEN,North,0.14746807940162168
Anaikattu,44,V.S.VENKATESH,Aanaithinthiya Jananayaka Pathukappu Kazhagam,217,,GEN,North,0.10031527658354829
Anaikattu,44,V.VINOTHKANNA,Tamizhaga Vaazhvurimai Katchi,192,,GEN,North,0.08875821706931462
Anaikattu,44,P.JAYASEELAN,Puthiya Tamilagam,166,,GEN,North,0.0767388751745116
Anaikattu,44,R.RAMESH,IND,152,,GEN,North,0.07026692184654074
Anaikattu,44,M.NANDHA KUMAR,IND,95,,GEN,North,0.043916826154087964
Anaikattu,44,S.SELVAMOORTHY,IND,90,,GEN,North,0.04160541425124122
Anaikattu,44,E.SURESH,IND,77,,GEN,North,0.035595743303839716
Kilvaithinankuppam,45,THENRAL KUMAR. E,TVK,74305,,SC,North,39.13013713057949
Kilvaithinankuppam,45,JEGAN MOORTHY. M,AIADMK,54050,,SC,North,28.463547700798348
Kilvaithinankuppam,45,DR. RAJESWARI. R,DMK,53898,,SC,North,28.383502201251236
Kilvaithinankuppam,45,KALAIYENTHIRI. R,NTK,5183,,SC,North,2.7294462115307647
Kilvaithinankuppam,45,NOTA,NOTA,972,,SC,North,0.5118699049986307
Kilvaithinankuppam,45,ANANDALAI THANGARAJ. M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,482,,SC,North,0.25382849198491775
Kilvaithinankuppam,45,JAYASHANKAR. J,IND,227,,SC,North,0.11954163419206708
Kilvaithinankuppam,45,RAJA. M,Tamizhaga Vaazhvurimai Katchi,202,,SC,North,0.10637625597708171
Kilvaithinankuppam,45,SATHISH. A,IND,157,,SC,North,0.08267857519010806
Kilvaithinankuppam,45,JAYA BHARATH. J,IND,157,,SC,North,0.08267857519010806
Kilvaithinankuppam,45,MURUGAN. K.P,IND,146,,SC,North,0.0768858087755145
Kilvaithinankuppam,45,KUMARESAN. L,IND,113,,SC,North,0.059507509531733824
Gudiyattam,46,K.SINDU,TVK,82858,,SC,North,36.17052855820776
Gudiyattam,46,K.B.PRADAP,DMDK,72761,,SC,North,31.762821072482495
Gudiyattam,46,PARITHA PURUSHOTHAMAN.G,AIADMK,64122,,SC,North,27.991583579248807
Gudiyattam,46,J.EMALAN,NTK,5802,,SC,North,2.532783879585814
Gudiyattam,46,NOTA,NOTA,799,,SC,North,0.34879254046691927
Gudiyattam,46,T.POOVARASAN,Bahujan Samaj Party,697,,SC,North,0.30426583317327
Gudiyattam,46,SUBAKARAN.A,IND,519,,SC,North,0.22656236358239187
Gudiyattam,46,BHARATH  MATHIRUBAN,IND,400,,SC,North,0.1746145384064677
Gudiyattam,46,K.ASHA,Puthiya Tamilagam,383,,SC,North,0.16719342052419284
Gudiyattam,46,K.THABITHAL,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,351,,SC,North,0.15322425745167542
Gudiyattam,46,A.RAJESH,IND,227,,SC,North,0.09909375054567043
Gudiyattam,46,M.SUMATHI,IND,157,,SC,North,0.06853620632453858
Vaniyambadi,47,SYED FAROOQ BASHA SSB,IUML,73181,,GEN,North,34.43260842971007
Vaniyambadi,47,SYED BHURHANUDEEN,TVK,70199,,GEN,North,33.02953880320325
Vaniyambadi,47,SENDHIL KUMAR.G,AIADMK,61055,,GEN,North,28.727168358944922
Vaniyambadi,47,MURUGESAN.G,NTK,4849,,GEN,North,2.281517310171549
Vaniyambadi,47,NOTA,NOTA,624,,GEN,North,0.29360008281027977
Vaniyambadi,47,SUBRAMANI.P,Bahujan Samaj Party,609,,GEN,North,0.28654238851195574
Vaniyambadi,47,SUNDARAMMAL,Makkal Arasial Katchi,544,,GEN,North,0.2559590465525516
Vaniyambadi,47,ANBARASU.P,Aanaithinthiya Jananayaka Pathukappu Kazhagam,231,,GEN,North,0.1086884921941901
Vaniyambadi,47,RAJESH.T,IND,213,,GEN,North,0.10021925903620126
Vaniyambadi,47,DEVENDRAN.J,Tamizhaga Vaazhvurimai Katchi,195,,GEN,North,0.09175002587821242
Vaniyambadi,47,MANOJ.S,IND,166,,GEN,North,0.07810515023478597
Vaniyambadi,47,NAVEEN.R,IND,159,,GEN,North,0.07481155956223474
Vaniyambadi,47,SRINIVASAN.A,IND,158,,GEN,North,0.07434104660901314
Vaniyambadi,47,MANJUNATH.K,IND,140,,GEN,North,0.0658718134510243
Vaniyambadi,47,ABDUL WAHID.A,IND,109,,GEN,North,0.051285911901154634
Vaniyambadi,47,SELVARAJ.M,IND,102,,GEN,North,0.047992321228603425
Ambur,48,VILWANATHAN. A.C.,DMK,74102,,GEN,North,37.887557264397905
Ambur,48,IMTHIYAZ PANDARATTUDU ABDU,TVK,66971,,GEN,North,34.2415535013089
Ambur,48,VENKATESAN. R,AIADMK,47100,,GEN,North,24.08172447643979
Ambur,48,AFSHIA NASRIN. S,NTK,4185,,GEN,North,2.139745582460733
Ambur,48,VISWANATHAN. J,IND,490,,GEN,North,0.2505317408376963
Ambur,48,NOTA,NOTA,468,,GEN,North,0.2392833769633508
Ambur,48,ASADULLAH. B,Indian National League,457,,GEN,North,0.23365919502617802
Ambur,48,WAZEER AHMED. J,Bahujan Samaj Party,384,,GEN,North,0.1963350785340314
Ambur,48,SRINATH,IND,231,,GEN,North,0.11810782068062828
Ambur,48,SASI REKA. Y,Makkal Arasial Katchi,194,,GEN,North,0.09919011780104713
Ambur,48,KUMARAVEL. P,IND,193,,GEN,North,0.0986788285340314
Ambur,48,VENKATESAN. M,IND,182,,GEN,North,0.09305464659685864
Ambur,48,KAREEM BASHA. A,All India Majlis-E-Inquilab-E-Millat,168,,GEN,North,0.08589659685863875
Ambur,48,MUSHTAQ AHMED KUTLAPPAI,IND,151,,GEN,North,0.07720467931937172
Ambur,48,FIRDOSE AHMED. M,IND,130,,GEN,North,0.06646760471204188
Ambur,48,HAROON RASHEED BADU,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,93,,GEN,North,0.04754990183246073
Ambur,48,GOVINDHAN. A,All India Youth Development Party,85,,GEN,North,0.04345958769633508
Jolarpet,49,VEERAMANI K.C.,AIADMK,78633,,GEN,North,36.90962345453009
Jolarpet,49,MUNISAMY C,TVK,62550,,GEN,North,29.360407806911315
Jolarpet,49,KAVITHADHANDAPANI,DMK,61977,,GEN,North,29.091446756977497
Jolarpet,49,SASIREKHA K,NTK,5974,,GEN,North,2.8041419062907784
Jolarpet,49,NOTA,NOTA,695,,GEN,North,0.3262267534101257
Jolarpet,49,PRIYA K,IND,454,,GEN,North,0.21310351949380874
Jolarpet,49,KALASTHIRI S,All India Uzhavargal Uzhaippalargal Katchi,370,,GEN,North,0.17367467447733312
Jolarpet,49,SENTHAMILSELVAN M,Naadaalum Makkal Katchi,363,,GEN,North,0.1703889373926268
Jolarpet,49,THANGARAJ P,IND,358,,GEN,North,0.1680419823321223
Jolarpet,49,SIVAKUMAR V C,Bahujan Samaj Party,316,,GEN,North,0.14832755982388451
Jolarpet,49,SASI REKA Y,Makkal Arasial Katchi,270,,GEN,North,0.12673557326724308
Jolarpet,49,CHENNA KESAVAN C,IND,216,,GEN,North,0.10138845861379446
Jolarpet,49,KAVITHA C,IND,155,,GEN,North,0.07275560687563953
Jolarpet,49,KRISHNAMOORTHY D,Makkal Nala Kazhagam,149,,GEN,North,0.06993926080303414
Jolarpet,49,KAMATCHI S,IND,128,,GEN,North,0.06008204954891524
Jolarpet,49,SANKAR T.K,Tamizhaga Vaazhvurimai Katchi,104,,GEN,North,0.04881666525849363
Jolarpet,49,CHENRAYAN A,IND,99,,GEN,North,0.04646971019798913
Jolarpet,49,VEERAMANI H,IND,86,,GEN,North,0.04036762704067742
Jolarpet,49,KAVITHA T,IND,76,,GEN,North,0.03567371691966842
Jolarpet,49,MOHANRAJ R,IND,69,,GEN,North,0.032387979834962125
Tiruppattur,50,DR.THIRUPATHI. N,TVK,105098,,GEN,North,51.791548601700136
Tiruppattur,50,NALLATHAMBI. A,DMK,56835,,GEN,North,28.007884686460514
Tiruppattur,50,GNANASEKAR. A,AMMK,30003,,GEN,North,14.785265492176913
Tiruppattur,50,ARUMUGAM. V,NTK,5482,,GEN,North,2.701490698533941
Tiruppattur,50,RAJESH. S,Tamizhaga Vaazhvurimai Katchi,486,,GEN,North,0.2394973512381422
Tiruppattur,50,NOTA,NOTA,464,,GEN,North,0.22865590735493407
Tiruppattur,50,THIRUPATHI. N,IND,447,,GEN,North,0.22027842799063696
Tiruppattur,50,VENKATESAN. K,IND,408,,GEN,North,0.20105950474313172
Tiruppattur,50,SEKAR. N,All India Youth Development Party,387,,GEN,North,0.1907108537637058
Tiruppattur,50,RAJIV GANDHI. S,Bahujan Samaj Party,361,,GEN,North,0.17789823826536896
Tiruppattur,50,THIRUPATHI. C,IND,355,,GEN,North,0.17494148084267586
Tiruppattur,50,VIJAYAKUMAR. G,Aanaithinthiya Jananayaka Pathukappu Kazhagam,345,,GEN,North,0.170013551804854
Tiruppattur,50,THIRUPATHI. S,IND,339,,GEN,North,0.1670567943821609
Tiruppattur,50,RAGUJOSEPH. J,IND,308,,GEN,North,0.15178021436491315
Tiruppattur,50,KALASTHIRI. S,All India Uzhavargal Uzhaippalargal Katchi,208,,GEN,North,0.10250092398669458
Tiruppattur,50,GNANASEKARAN. R,IND,206,,GEN,North,0.10151533817913021
Tiruppattur,50,NALLATHAMBI. R,IND,192,,GEN,North,0.09461623752617962
Tiruppattur,50,SANKAR. S,IND,182,,GEN,North,0.08968830848835777
Tiruppattur,50,DR.POOVALAGI. P,IND,139,,GEN,North,0.0684982136257238
Tiruppattur,50,SATHIYAMOORTHY. S,Makkal Nala Kazhagam,136,,GEN,North,0.06701983491437724
Tiruppattur,50,BALABHARATHI. S.V,IND,128,,GEN,North,0.06307749168411975
Tiruppattur,50,GNANASEKARAN. M,IND,127,,GEN,North,0.06258469878033757
Tiruppattur,50,MOHAN RAJ. R,IND,119,,GEN,North,0.058642355550080086
Tiruppattur,50,ANJALI. M,IND,115,,GEN,North,0.05667118393495134
Tiruppattur,50,GOVIND. T.G,IND,55,,GEN,North,0.027103609708020206
Uthangarai,51,N ELAIYARAJA,TVK,70201,,SC,North,34.15608426993626
Uthangarai,51,T M  TAMILSELVAM,AIADMK,65003,,SC,North,31.62701308811366
Uthangarai,51,R KUPPUSAMY,INC,60993,,SC,North,29.675959713910377
Uthangarai,51,MEKALA,NTK,6629,,SC,North,3.225319904636793
Uthangarai,51,NOTA,NOTA,881,,SC,North,0.4286478859533888
Uthangarai,51,K THAVARAJ,Tamizhaga Vaazhvurimai Katchi,291,,SC,North,0.14158517004816815
Uthangarai,51,MUNIRAJ,IND,257,,SC,North,0.12504257286040965
Uthangarai,51,KUMARAVEL,IND,247,,SC,North,0.12017710309930425
Uthangarai,51,TAMILMANI,IND,241,,SC,North,0.11725782124264099
Uthangarai,51,VIJIYAL,Aanaithinthiya Jananayaka Pathukappu Kazhagam,206,,SC,North,0.10022867707877195
Uthangarai,51,BAKKIYARAJ R,IND,176,,SC,North,0.08563226779545564
Uthangarai,51,A SAMRAJ,IND,155,,SC,North,0.07541478129713425
Uthangarai,51,PALANI R,Thakkam Katchi,135,,SC,North,0.06568384177492337
Uthangarai,51,RAMESHWARI,Bharat Jan Chikitsa Party,115,,SC,North,0.0559529022527125
Bargur,52,E.C. GOVINDARASAN,AIADMK,71240,,GEN,North,33.2959431669471
Bargur,52,E. MURALIDHARAN,TVK,66999,,GEN,North,31.313796971396524
Bargur,52,D. MATHIAZHAGAN,DMK,65228,,GEN,North,30.486072163021127
Bargur,52,KAVINKUMAR. S,NTK,5462,,GEN,North,2.5528136100205647
Bargur,52,D. SIVASANKARAN,Bahujan Samaj Party,708,,GEN,North,0.3309029725182277
Bargur,52,A. SUDHAKAR,Republican Party of India (Athawale),698,,GEN,North,0.3262292017199477
Bargur,52,NOTA,NOTA,631,,GEN,North,0.2949149373714713
Bargur,52,S. ALBERT FRANCIS XAVIER,Tamizhaga Vaazhvurimai Katchi,607,,GEN,North,0.2836978874555992
Bargur,52,MANI. K,All India Youth Development Party,524,,GEN,North,0.24490558982987473
Bargur,52,MATHESH. R,IND,477,,GEN,North,0.22293886707795849
Bargur,52,E.C. GOVINDARAJE,IND,345,,GEN,North,0.1612450925406618
Bargur,52,M. NEDUNCHEZLIAN,Periyar Ambedkar Munnetra Kazhagam (PAMK),274,,GEN,North,0.12806131987287342
Bargur,52,S. SASIKUMAR,IND,255,,GEN,North,0.11918115535614134
Bargur,52,D. GOVINDARAJAN,IND,210,,GEN,North,0.0981491867638811
Bargur,52,K. ANNADURAI,IND,159,,GEN,North,0.07431295569265284
Bargur,52,ANITHA MAYAPERUMAL,IND,143,,GEN,North,0.06683492241540474
Krishnagiri,53,MUKUNDHAN.P,TVK,89374,,GEN,North,38.82770515377029
Krishnagiri,53,ASHOKKUMAR.K,AIADMK,70530,,GEN,North,30.641104174540907
Krishnagiri,53,CHELLAKUMAR.A,INC,59597,,GEN,North,25.89136375287274
Krishnagiri,53,SUGANTHI,NTK,6398,,GEN,North,2.7795517440622817
Krishnagiri,53,NOTA,NOTA,1136,,GEN,North,0.4935246610276261
Krishnagiri,53,SIVAKUMAR.S,Bahujan Samaj Party,608,,GEN,North,0.26413995942323654
Krishnagiri,53,SINGARAVELAN VISWANATHAN,Vishwa Tamil Kazhagam,535,,GEN,North,0.2324257866635387
Krishnagiri,53,MUTHULAKSHMI VEERAPPAN,Tamizhaga Vaazhvurimai Katchi,366,,GEN,North,0.1590053045212246
Krishnagiri,53,MANGAMMAL,Tamilar Makkal Katchi,336,,GEN,North,0.145972082839157
Krishnagiri,53,SIVAN.C,IND,285,,GEN,North,0.12381560597964211
Krishnagiri,53,SRINIVASAN.K,IND,231,,GEN,North,0.10035580695192045
Krishnagiri,53,VENKATESHRAJA.E,IND,168,,GEN,North,0.0729860414195785
Krishnagiri,53,ADVOCATE.MUTHAIAH.S.,Thakkam Katchi,159,,GEN,North,0.06907607491495824
Krishnagiri,53,KUMARESAN.M,IND,154,,GEN,North,0.0669038713012803
Krishnagiri,53,CHANDRAMOHAN.K.M.,IND,154,,GEN,North,0.0669038713012803
Krishnagiri,53,NANJUNDAN.M,IND,150,,GEN,North,0.06516610841033796
Veppanahalli,54,SRINIVASAN.P.S,DMK,74691,,GEN,North,33.552702508445336
Veppanahalli,54,MUNUSAMY.K.P,AIADMK,74553,,GEN,North,33.490710127219145
Veppanahalli,54,SAMPANGI.S.R,TVK,63907,,GEN,North,28.70831236972616
Veppanahalli,54,NAGARAJ.R,NTK,4519,,GEN,North,2.0300258750808595
Veppanahalli,54,NOTA,NOTA,1570,,GEN,North,0.7052756414863797
Veppanahalli,54,IYAPPAN.L,Tamizhaga Vaazhvurimai Katchi,871,,GEN,North,0.3912707539711062
Veppanahalli,54,VENKATESAN.C,IND,692,,GEN,North,0.3108603464385826
Veppanahalli,54,RAMASAMY.G.C,IND,487,,GEN,North,0.21877021490692158
Veppanahalli,54,MANOHARAN.K.A,IND,345,,GEN,North,0.15498095306547832
Veppanahalli,54,YUVARAJ.K.P.U,IND,265,,GEN,North,0.11904334076043986
Veppanahalli,54,SENTHILKUMAR.R,Tamil Nadu Ilangyar Katchi,215,,GEN,North,0.09658233306979083
Veppanahalli,54,GOVINDARAJ.G.J,IND,185,,GEN,North,0.08310572845540141
Veppanahalli,54,PRAJAPATHI VIJAY.C,Tamilar Makkal Katchi,156,,GEN,North,0.07007834399482499
Veppanahalli,54,ESHWARAN.C,IND,152,,GEN,North,0.06828146337957307
Hosur,55,BALAKRISHNAREDDY. P,AIADMK,109867,,GEN,North,39.55322749036973
Hosur,55,VENDARKARASAN.S,TVK,82064,,GEN,North,29.543867228282394
Hosur,55,SATHYA.S.A.,DMK,73773,,GEN,North,26.559023652662272
Hosur,55,STALIN.R,NTK,7632,,GEN,North,2.747596932714116
Hosur,55,NOTA,NOTA,1614,,GEN,North,0.5810562695755481
Hosur,55,SURYA. Y,Republican Party of India (Athawale),1175,,GEN,North,0.4230118443316413
Hosur,55,MASOOD.S,IND,292,,GEN,North,0.10512294344241638
Hosur,55,RAJENDRAN.P,IND,271,,GEN,North,0.09756273175648918
Hosur,55,PONNUMANI.R,Tamilar Makkal Katchi,240,,GEN,North,0.0864024192677395
Hosur,55,MARIYA FRANCIS.S,IND,238,,GEN,North,0.085682399107175
Hosur,55,GANESH.M,IND,190,,GEN,North,0.0684019152536271
Hosur,55,PATTABIRAMA. C,IND,176,,GEN,North,0.06336177412967564
Hosur,55,DEVAPPA.Y,IND,135,,GEN,North,0.048601360838103465
Hosur,55,DR.SHANMUGAM.A.R.,IND,103,,GEN,North,0.03708103826907153
Thalli,56,RAMACHANDRAN. T,CPI,78283,,GEN,North,38.02397536405056
Thalli,56,DR.NAGESH KUMAR. C,BJP,73043,,GEN,North,35.478778694178104
Thalli,56,SURESH. G,TVK,45245,,GEN,North,21.976607505415828
Thalli,56,NARASIMMA REDDY ALIAS NARASIMMAN. R,NTK,4107,,GEN,North,1.9948707486958297
Thalli,56,NOTA,NOTA,1550,,GEN,North,0.7528730607447129
Thalli,56,AJITH. G,Tamizhaga Vaazhvurimai Katchi,1017,,GEN,North,0.49398187275959554
Thalli,56,ASANRAJA. K,IND,701,,GEN,North,0.3404929132787379
Thalli,56,JAGAN. M,IND,622,,GEN,North,0.3021206734085235
Thalli,56,DEVAPPA. Y,IND,506,,GEN,North,0.2457766249914998
Thalli,56,JAYARAM. N,Anna Makkal Katchi,424,,GEN,North,0.20594721145532793
Thalli,56,KUMAR. D.J,IND,380,,GEN,North,0.18457533102128446
Palacodu,57,ANBALAGAN. K.P.,AIADMK,102807,,GEN,North,45.63986912726353
Palacodu,57,GOPI. R.,TVK,63765,,GEN,North,28.307666354430715
Palacodu,57,DR. DNV SENTHILKUMAR. S.,DMK,50043,,GEN,North,22.21595777267743
Palacodu,57,BOOPATHI. R.,NTK,5598,,GEN,North,2.485161393430615
Palacodu,57,NOTA,NOTA,1292,,GEN,North,0.5735670811561905
Palacodu,57,RAMAN. M.,IND,358,,GEN,North,0.15892957821510542
Palacodu,57,MADHAPPAN. P.,IND,283,,GEN,North,0.12563427551641015
Palacodu,57,PERUMAL MUNUSAMY. M.,IND,223,,GEN,North,0.09899803335745391
Palacodu,57,RAMESH. P.,Naadaalum Makkal Katchi,179,,GEN,North,0.07946478910755271
Palacodu,57,PALANIYAMMAL. M.,Tamilar Makkal Katchi,155,,GEN,North,0.06881029224397023
Palacodu,57,SENTHILKUMAR. G.,IND,145,,GEN,North,0.06437091855081085
Palacodu,57,JAYARAMAN PERUMAL. P.,Tamizhaga Vaazhvurimai Katchi,118,,GEN,North,0.05238460957928055
Palacodu,57,SENTHILKUMAR. K,IND,116,,GEN,North,0.05149673484064868
Palacodu,57,CHINNASAMY. N.,IND,114,,GEN,North,0.05060886010201681
Palacodu,57,KRISHNAN. L.,IND,61,,GEN,North,0.02708017952827215
Pennagaram,58,GAJENDRAN. S.,TVK,81240,,GEN,North,35.527800372595834
Pennagaram,58,SELVAM. V.,PMK,78075,,GEN,North,34.14368555010365
Pennagaram,58,G. K. M. TAMILKUMARAN,INC,53901,,GEN,North,23.571934612054264
Pennagaram,58,PALANIYAMMAL. T.,NTK,7358,,GEN,North,3.217793637882326
Pennagaram,58,NOTA,NOTA,674,,GEN,North,0.2947530459272476
Pennagaram,58,THAVAMANI. C.,Tamizhaga Vaazhvurimai Katchi,628,,GEN,North,0.2746363692022426
Pennagaram,58,AJITH KUMAR. S.,Bahujan Samaj Party,557,,GEN,North,0.24358671599625653
Pennagaram,58,KANNAN. K.,Tamilar Makkal Katchi,546,,GEN,North,0.2387762063446249
Pennagaram,58,POOMANI. P.,IND,533,,GEN,North,0.2330910585745148
Pennagaram,58,ARUNKUMAR. G.,IND,501,,GEN,North,0.21909684867885915
Pennagaram,58,ANNAMALAI. M.,IND,480,,GEN,North,0.20991314843483508
Pennagaram,58,SAKTHIVEL. M.,IND,480,,GEN,North,0.20991314843483508
Pennagaram,58,GNANASELVAM. S.,IND,463,,GEN,North,0.20247872442776801
Pennagaram,58,THIRUMURUGAN. P.,Naadaalum Makkal Katchi,429,,GEN,North,0.18760987641363386
Pennagaram,58,TAMILARASAN. M.,IND,400,,GEN,North,0.1749276236956959
Pennagaram,58,ELAVARSAN. A.,IND,367,,GEN,North,0.160496094740801
Pennagaram,58,MANOHARAN. K. A.,IND,364,,GEN,North,0.15918413756308328
Pennagaram,58,VILKRISHNAN. R.,IND,356,,GEN,North,0.15568558508916935
Pennagaram,58,VEERAPPAN. M.,IND,347,,GEN,North,0.1517497135560162
Pennagaram,58,SENDRAYAN. G.,IND,293,,GEN,North,0.12813448435709723
Pennagaram,58,TAMILSELVI. S.,IND,263,,GEN,North,0.11501491257992005
Pennagaram,58,MANIVANNAN. S.,IND,209,,GEN,North,0.09139968338100112
Pennagaram,58,SELVAM. V.,IND,202,,GEN,North,0.08833844996632643
Dharmapuri,59,SOWMIYA ANBUMANI,PMK,93713,,GEN,North,39.27965160387125
Dharmapuri,59,SIVAN. M.,TVK,72817,,GEN,North,30.521127173808253
Dharmapuri,59,DR. ELANGOVAN. V.,DMDK,56905,,GEN,North,23.85163824142108
Dharmapuri,59,SHANTHALAKSHMI. K.,NTK,6758,,GEN,North,2.832604713742618
Dharmapuri,59,SARAVANAN. A.,Aanaithinthiya Jananayaka Pathukappu Kazhagam,1078,,GEN,North,0.4518419475310065
Dharmapuri,59,SARAVANAN. G.,IND,983,,GEN,North,0.41202285196936866
Dharmapuri,59,NOTA,NOTA,941,,GEN,North,0.39441862024738134
Dharmapuri,59,PRASANTH. DBJ.,Tamizhaga Vaazhvurimai Katchi,821,,GEN,North,0.34412081532741773
Dharmapuri,59,THIRUPATHI. M.,IND,763,,GEN,North,0.319810209616102
Dharmapuri,59,MANIKANDAN. S.,Vishwa Tamil Kazhagam,710,,GEN,North,0.2975953457764514
Dharmapuri,59,NAGARAJAN. D.,IND,619,,GEN,North,0.25945284371214566
Dharmapuri,59,MADHU. P.,Naadaalum Makkal Katchi,505,,GEN,North,0.21166992903818024
Dharmapuri,59,SIVAGAMI. G.,Tamilar Makkal Katchi,382,,GEN,North,0.16011467899521753
Dharmapuri,59,SIVAN. A.,IND,372,,GEN,North,0.1559231952518872
Dharmapuri,59,KUMAR. V.,IND,353,,GEN,North,0.14795937613955965
Dharmapuri,59,ARUMUGAM. MUNI.,IND,215,,GEN,North,0.09011690048160148
Dharmapuri,59,SUNDARAMOORTHY. M.,IND,192,,GEN,North,0.08047648787194178
Dharmapuri,59,PALANI. K.,IND,178,,GEN,North,0.07460841063127936
Dharmapuri,59,SIVAM. R.,IND,166,,GEN,North,0.069578630139283
